"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst"
"ESS9e03_2",9,"3.2","23.11.2023",62287,"SK",2.2933345,1.9389566,0.42413843,0.822386,0.00029766123,2898,24773,3,1,1,3,3,1,2,4,2,1,1,4,3,2,1,4,1,3,1,1,3
"ESS9e03_2",9,"3.2","23.11.2023",62344,"SK",1.389562,1.2063801,0.42413843,0.5116722,0.0004912604,2911,24759,4,3,3,3,5,3,4,4,5,5,1,3,3,2,3,2,4,6,5,5,3
"ESS9e03_2",9,"3.2","23.11.2023",62442,"SK",0.677069,0.50188065,0.42413843,0.21286687,0.0010082233,2902,24819,3,2,3,3,3,3,2,3,2,2,3,3,5,2,3,2,3,3,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",62505,"SK",1.1935148,1.0051214,0.42413843,0.4263106,0.00057195494,2902,24815,8,2,2,2,3,2,3,6,2,8,2,3,5,2,2,3,5,2,2,5,2
"ESS9e03_2",9,"3.2","23.11.2023",62623,"SK",1.4155779,1.4006095,0.42413843,0.5940523,0.00048223187,2888,24930,4,2,4,3,6,5,3,5,3,6,3,4,4,4,2,4,3,6,5,5,5
"ESS9e03_2",9,"3.2","23.11.2023",62635,"SK",0.8174163,0.58329797,0.42413843,0.24739908,0.0008351152,2895,24756,3,3,3,5,4,2,2,5,2,4,2,3,3,2,2,3,2,2,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",62732,"SK",1.389562,1.2063801,0.42413843,0.5116722,0.0004912604,2911,24759,5,3,2,4,6,2,1,6,3,4,4,4,6,3,3,2,5,5,2,7,3
"ESS9e03_2",9,"3.2","23.11.2023",62794,"SK",0.694781,0.93654704,0.42413843,0.3972256,0.0009825208,2911,24759,1,3,1,2,3,2,1,3,2,2,3,4,3,3,1,3,2,4,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",62902,"SK",0.5007609,0.74121606,0.42413843,0.3143782,0.0013631991,2893,24738,3,2,2,2,2,2,4,3,2,2,2,2,2,2,1,4,3,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",62966,"SK",0.37822962,0.3197837,0.42413843,0.13563254,0.0018048211,2895,24748,3,2,2,2,3,2,3,3,3,2,2,8,3,3,2,2,3,3,7,4,2
"ESS9e03_2",9,"3.2","23.11.2023",63040,"SK",1.5873501,1.2139683,0.42413843,0.5148906,0.000430048,2895,24743,1,1,2,3,3,2,4,3,3,1,1,4,2,2,2,4,3,2,1,1,2
"ESS9e03_2",9,"3.2","23.11.2023",63072,"SK",1.5813965,1.9116912,0.42413843,0.8108217,0.00043166708,2884,24907,2,3,2,3,3,2,3,3,3,2,3,2,3,2,2,2,5,3,2,3,4
"ESS9e03_2",9,"3.2","23.11.2023",63110,"SK",0.5095262,0.4307915,0.42413843,0.18271522,0.001339748,2900,24806,3,1,1,3,4,1,2,5,1,2,2,2,3,2,2,2,5,3,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",63136,"SK",1.044549,0.6608369,0.42413843,0.2802863,0.000653523,2884,24909,3,3,3,3,3,5,3,5,5,4,5,3,3,3,5,2,5,5,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",63184,"SK",0.7760935,0.65358967,0.42413843,0.2772125,0.00087958056,2902,24818,2,3,3,2,3,2,3,3,3,4,2,3,3,3,3,2,4,4,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",63208,"SK",1.43851,4.000944,0.42413843,1.6969541,0.0004745444,2885,24919,1,1,1,3,1,1,2,3,2,1,1,4,1,1,2,5,1,1,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",63276,"SK",0.7963191,0.5473678,0.42413843,0.23215972,0.00085724023,2905,24848,4,2,3,3,4,3,2,5,3,3,1,2,4,3,3,2,3,4,3,4,2
"ESS9e03_2",9,"3.2","23.11.2023",63324,"SK",1.4296451,1.6984994,0.42413843,0.7203989,0.0004774869,2904,24844,4,4,1,5,4,1,3,6,2,4,3,3,3,3,2,2,4,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",63370,"SK",1.765119,0.781022,0.42413843,0.33126146,0.000386737,2893,24741,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"ESS9e03_2",9,"3.2","23.11.2023",63380,"SK",0.5107911,0.37862673,0.42413843,0.16059014,0.0013364304,2910,24888,4,2,3,4,4,4,4,2,4,3,3,3,4,4,3,3,3,3,3,4,2
"ESS9e03_2",9,"3.2","23.11.2023",63405,"SK",0.46260944,0.48802355,0.42413843,0.20698954,0.0014756222,2904,24838,2,2,2,3,5,2,2,3,1,5,2,5,2,2,3,2,1,2,2,5,5
"ESS9e03_2",9,"3.2","23.11.2023",63590,"SK",0.5939717,0.50021535,0.42413843,0.21216056,0.0011492749,2904,24835,4,4,3,5,2,3,3,5,4,2,1,4,2,3,5,2,5,4,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",63627,"SK",0.46024224,0.3875945,0.42413843,0.16439372,0.0014832119,2906,24856,2,2,1,3,3,1,2,3,1,1,3,1,2,2,2,4,3,1,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",63685,"SK",1.0563496,1.2769814,0.42413843,0.54161686,0.0006462224,2887,24927,4,4,4,4,4,4,4,5,5,2,4,4,4,3,4,4,3,4,4,4,4
"ESS9e03_2",9,"3.2","23.11.2023",63745,"SK",1.0215822,0.77958345,0.42413843,0.3306513,0.00066821516,2910,24888,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",63779,"SK",0.58467805,0.41721904,0.42413843,0.17695864,0.0011675431,2898,24779,3,3,3,4,4,3,4,4,3,5,4,3,5,4,2,2,3,4,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",63851,"SK",1.5241517,1.0471112,0.42413843,0.44412008,0.0004478798,2896,24765,3,2,2,2,3,1,5,4,2,3,2,3,3,3,2,3,4,8,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",63898,"SK",0.92874724,0.71988356,0.42413843,0.30533028,0.0007350081,2886,24924,1,1,2,1,3,2,1,4,2,2,2,2,4,2,1,2,1,1,1,3,3
"ESS9e03_2",9,"3.2","23.11.2023",63924,"SK",0.48809174,0.411048,0.42413843,0.17434125,0.001398583,2909,24881,1,2,2,6,5,3,2,6,1,4,3,2,4,3,2,2,3,5,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",63976,"SK",1.0961846,0.9267964,0.42413843,0.39308995,0.00062273885,2902,24813,3,5,3,3,3,2,3,3,3,2,2,4,4,2,5,3,4,1,2,1,3
"ESS9e03_2",9,"3.2","23.11.2023",63983,"SK",0.5759967,0.364406,0.42413843,0.15455858,0.0011851401,2891,24731,3,3,4,2,4,2,2,3,4,1,3,3,4,3,4,4,4,5,4,3,2
"ESS9e03_2",9,"3.2","23.11.2023",64003,"SK",0.89497054,0.48517343,0.42413843,0.2057807,0.0007627477,2895,24744,5,2,4,3,5,2,2,5,5,5,2,2,5,2,2,2,5,5,2,5,2
"ESS9e03_2",9,"3.2","23.11.2023",64011,"SK",1.159348,1.3773712,0.42413843,0.58419603,0.0005888109,2902,24825,1,1,3,2,1,1,1,4,3,1,1,1,3,2,1,3,3,1,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",64047,"SK",0.51759326,0.22902226,0.42413843,0.097137146,0.0013188672,2901,24812,3,3,3,5,5,2,1,6,1,2,3,1,6,1,2,1,3,3,2,4,5
"ESS9e03_2",9,"3.2","23.11.2023",64083,"SK",0.54179573,0.41995242,0.42413843,0.17811796,0.0012599522,2912,24885,3,4,2,6,5,1,2,5,2,5,2,3,5,3,2,2,2,3,3,5,4
"ESS9e03_2",9,"3.2","23.11.2023",64103,"SK",0.89400345,2.1110895,0.42413843,0.89539415,0.00076357287,2907,24860,2,3,1,2,1,3,5,2,3,1,1,2,1,2,1,2,2,1,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",64270,"SK",0.44700167,0.3072567,0.42413843,0.13031937,0.0015271459,2907,24860,4,2,3,3,2,1,3,4,3,1,1,2,2,3,1,4,3,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",64306,"SK",0.45619702,0.481259,0.42413843,0.20412043,0.0014963639,2908,24875,5,3,4,4,5,5,4,3,3,4,4,4,5,4,5,4,4,5,4,4,4
"ESS9e03_2",9,"3.2","23.11.2023",64507,"SK",2.0381048,1.5586946,0.42413843,0.6611023,0.000334937,2900,24806,3,1,3,4,4,1,2,6,3,2,1,1,4,1,2,2,5,5,1,3,3
"ESS9e03_2",9,"3.2","23.11.2023",64669,"SK",0.5480923,0.24251744,0.42413843,0.102860965,0.0012454777,2902,24813,2,3,5,3,4,3,2,4,3,1,2,2,3,2,3,2,4,4,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",64829,"SK",0.45619702,0.34813008,0.42413843,0.14765534,0.0014963639,2908,24875,4,4,4,3,5,4,4,4,4,4,3,3,4,4,3,3,3,3,3,4,4
"ESS9e03_2",9,"3.2","23.11.2023",64966,"SK",0.58467805,0.49433064,0.42413843,0.20966463,0.0011675431,2898,24779,2,2,2,4,2,3,3,4,2,2,2,2,3,2,2,4,2,2,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",64968,"SK",1.6775959,1.2801956,0.42413843,0.54298013,0.00040691372,2907,24865,3,4,3,3,4,4,4,4,3,4,3,4,4,3,3,4,4,4,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",65020,"SK",0.58469975,0.5743465,0.42413843,0.24360241,0.0011674997,2884,24911,3,1,3,3,2,2,2,2,2,2,1,3,3,1,1,3,2,2,2,1,1
"ESS9e03_2",9,"3.2","23.11.2023",65038,"SK",0.965877,1.0383204,0.42413843,0.4403916,0.00070675334,2909,24880,3,1,1,2,3,1,2,4,3,1,2,5,2,2,2,6,3,1,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",65122,"SK",2.5341945,1.9642842,0.42413843,0.8331284,0.00026937033,2914,24903,2,3,3,3,3,3,3,2,3,6,3,3,2,2,3,2,3,4,3,1,2
"ESS9e03_2",9,"3.2","23.11.2023",65123,"SK",1.3472208,0.7303431,0.42413843,0.30976656,0.00050669996,2895,24746,2,1,2,5,4,1,2,5,1,2,2,2,4,2,1,1,4,3,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",65133,"SK",0.694781,0.60319006,0.42413843,0.2558361,0.0009825208,2911,24759,5,2,2,3,5,5,2,5,2,5,2,5,5,2,2,2,5,5,3,5,2
"ESS9e03_2",9,"3.2","23.11.2023",65140,"SK",0.83192044,0.36810428,0.42413843,0.15612717,0.0008205553,2899,24798,2,3,1,2,4,1,3,6,2,3,3,3,3,4,2,2,3,6,4,5,5
"ESS9e03_2",9,"3.2","23.11.2023",65150,"SK",1.1546019,0.6259224,0.42413843,0.26547775,0.0005912313,2895,24758,6,3,2,5,3,3,2,6,2,6,3,6,5,3,3,3,6,6,3,5,3
"ESS9e03_2",9,"3.2","23.11.2023",65154,"SK",1.0542643,0.6669833,0.42413843,0.28289324,0.0006475006,2884,24907,2,3,3,2,4,4,2,4,4,2,2,2,3,3,2,3,2,4,1,2,3
"ESS9e03_2",9,"3.2","23.11.2023",65198,"SK",0.6923247,0.76746726,0.42413843,0.32551235,0.0009860067,2904,24830,4,1,4,2,2,2,1,6,1,3,7,3,6,4,1,6,6,3,4,4,1
"ESS9e03_2",9,"3.2","23.11.2023",65406,"SK",0.919869,1.0058577,0.42413843,0.4266229,0.0007421021,2885,24917,8,3,2,3,5,2,6,6,8,3,8,5,6,8,2,2,6,8,8,8,4
"ESS9e03_2",9,"3.2","23.11.2023",65516,"SK",2.1085286,2.5489213,0.42413843,1.0810955,0.0003237503,2884,24907,3,4,4,4,2,4,2,5,3,3,4,4,3,4,2,5,2,4,4,4,3
"ESS9e03_2",9,"3.2","23.11.2023",65689,"SK",1.3499062,1.046329,0.42413843,0.44378835,0.000505692,2885,24918,2,2,3,2,2,2,3,3,3,3,1,2,3,3,3,3,3,2,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",65764,"SK",0.7575067,0.6379365,0.42413843,0.27057338,0.0009011626,2905,24846,3,2,2,3,6,2,2,5,2,3,3,4,4,2,2,3,2,3,3,3,4
"ESS9e03_2",9,"3.2","23.11.2023",65856,"SK",0.99593157,1.7318915,0.42413843,0.73456174,0.0006854254,2889,24939,3,4,4,4,3,3,4,5,5,3,5,4,4,2,5,3,8,4,1,5,4
"ESS9e03_2",9,"3.2","23.11.2023",65944,"SK",1.4177941,1.084295,0.42413843,0.4598912,0.00048147808,2895,24750,2,1,1,1,3,1,1,1,4,1,2,3,2,3,1,4,5,2,3,3,4
"ESS9e03_2",9,"3.2","23.11.2023",65976,"SK",2.020831,1.708562,0.42413843,0.72466683,0.00033779998,2895,24746,2,1,2,3,3,1,4,5,3,2,1,3,3,2,2,3,3,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",66079,"SK",1.389562,1.8730941,0.42413843,0.7944512,0.0004912604,2911,24759,1,3,2,1,1,2,4,1,3,1,3,1,1,3,3,4,3,2,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",66101,"SK",0.48305163,0.49285275,0.42413843,0.2090378,0.0014131756,2889,24938,3,6,3,8,2,4,2,8,4,1,3,3,4,3,5,3,4,3,8,8,2
"ESS9e03_2",9,"3.2","23.11.2023",66168,"SK",1.3223898,0.5851253,0.42413843,0.24817413,0.00051621447,2895,24753,3,3,2,3,4,2,2,3,3,2,1,6,4,3,4,2,4,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",66170,"SK",0.89400345,0.9541276,0.42413843,0.4046822,0.00076357287,2907,24860,2,2,2,3,4,2,2,4,3,2,2,3,4,4,4,2,2,3,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",66173,"SK",0.43060333,0.2724224,0.42413843,0.11554481,0.001585303,2889,24715,2,3,2,2,6,2,2,5,1,3,1,2,5,2,2,3,4,4,1,6,2
"ESS9e03_2",9,"3.2","23.11.2023",66203,"SK",0.3589083,0.24670368,0.42413843,0.10463651,0.0019019811,2905,24850,4,3,2,2,5,3,3,6,2,3,1,2,6,7,2,2,6,4,1,7,2
"ESS9e03_2",9,"3.2","23.11.2023",66254,"SK",0.86120665,1.8717517,0.42413843,0.79388183,0.0007926515,2889,24715,2,3,1,2,2,4,4,2,2,1,2,3,2,4,2,6,4,1,3,3,5
"ESS9e03_2",9,"3.2","23.11.2023",66341,"SK",0.87965477,0.55651605,0.42413843,0.23603985,0.000776028,2889,24716,2,2,2,2,6,2,1,2,2,2,1,2,2,2,2,1,6,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",66385,"SK",0.62250644,0.63513696,0.42413843,0.269386,0.0010965939,2892,24733,3,2,2,6,5,1,2,6,2,3,2,2,4,3,2,1,3,5,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",66443,"SK",0.90690076,0.49164099,0.42413843,0.20852384,0.0007527138,2896,24763,3,2,2,4,3,1,2,5,3,3,2,3,3,2,2,2,3,4,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",66459,"SK",1.389562,1.4780301,0.42413843,0.62688935,0.0004912604,2911,24759,6,4,7,4,5,1,1,6,2,5,7,7,6,7,2,3,3,4,8,5,3
"ESS9e03_2",9,"3.2","23.11.2023",66552,"SK",1.8496524,1.41457,0.42413843,0.5999735,0.00036906218,2897,24772,3,3,5,4,3,2,4,5,3,4,2,5,4,3,2,3,3,4,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",66657,"SK",1.1265742,0.4984815,0.42413843,0.21142517,0.00060594035,2897,24771,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",66699,"SK",1.4941036,1.0270057,0.42413843,0.43559256,0.00045688718,2902,24817,3,2,4,4,6,2,2,6,3,5,2,2,6,2,2,5,6,3,2,3,4
"ESS9e03_2",9,"3.2","23.11.2023",66700,"SK",1.7631865,1.2113302,0.42413843,0.51377165,0.00038716086,2895,24753,4,1,2,3,3,4,4,3,2,3,2,1,3,1,3,3,2,3,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",66781,"SK",0.50662726,0.61244285,0.42413843,0.25976056,0.0013474142,2912,24897,2,4,3,2,2,2,3,3,4,2,2,3,2,2,4,3,2,3,3,2,2
"ESS9e03_2",9,"3.2","23.11.2023",66829,"SK",1.2331012,1.0425558,0.42413843,0.442188,0.0005535935,2897,24772,3,3,1,2,3,2,2,3,3,2,3,3,2,3,3,4,2,3,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",66984,"SK",0.4489321,0.37956074,0.42413843,0.16098629,0.001520579,2899,24790,1,1,1,1,3,1,1,2,1,2,6,6,6,1,3,6,1,3,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",67029,"SK",0.5540833,0.42947665,0.42413843,0.18215755,0.001232011,2911,24781,5,3,2,3,5,1,3,2,2,2,1,3,3,2,3,3,2,3,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",67208,"SK",0.50425965,0.38480744,0.42413843,0.16321161,0.0013537407,2910,24887,4,1,3,3,4,1,1,4,2,1,2,1,3,2,2,1,3,4,3,3,1
"ESS9e03_2",9,"3.2","23.11.2023",67329,"SK",0.99132794,0.6271667,0.42413843,0.2660055,0.00068860844,2912,24876,3,4,3,4,4,3,3,6,2,2,3,3,2,2,2,2,2,3,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",67404,"SK",1.0184503,0.85769135,0.42413843,0.36377987,0.0006702701,2910,24884,5,2,4,4,6,3,2,4,2,3,2,2,5,2,2,2,5,5,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",67444,"SK",1.389562,3.7664366,0.42413843,1.5974904,0.0004912604,2911,24759,1,1,1,2,2,1,3,1,3,1,2,2,3,2,2,2,3,1,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",67507,"SK",1.9746462,1.510162,0.42413843,0.6405177,0.0003457008,2900,24808,3,1,1,6,4,1,2,6,2,3,1,1,6,2,1,2,5,3,1,4,2
"ESS9e03_2",9,"3.2","23.11.2023",67534,"SK",1.6498808,2.1669855,0.42413843,0.91910183,0.00041374916,2907,24862,5,2,2,3,4,3,2,4,3,3,3,2,5,3,3,2,4,4,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",67571,"SK",0.5222745,0.40482134,0.42413843,0.17170028,0.001307046,2884,24909,3,3,5,4,4,2,3,4,4,3,4,2,3,5,4,2,4,3,3,2,5
"ESS9e03_2",9,"3.2","23.11.2023",67696,"SK",0.694781,0.93654704,0.42413843,0.3972256,0.0009825208,2911,24759,1,3,3,1,1,3,2,2,3,3,1,2,1,2,2,6,3,1,3,2,4
"ESS9e03_2",9,"3.2","23.11.2023",67744,"SK",0.4489321,0.19864151,0.42413843,0.0842515,0.001520579,2899,24790,2,1,3,4,5,1,1,2,2,3,3,5,3,3,1,6,1,3,3,3,6
"ESS9e03_2",9,"3.2","23.11.2023",67852,"SK",1.0627112,1.1620531,0.42413843,0.49287137,0.0006423539,2890,24727,2,2,1,2,2,1,2,4,4,2,2,4,2,2,1,3,2,2,2,2,4
"ESS9e03_2",9,"3.2","23.11.2023",67914,"SK",0.6225065,0.39383048,0.42413843,0.16703863,0.0010965938,2892,24733,2,2,2,4,4,2,2,6,1,2,2,1,5,3,3,1,4,3,3,2,2
"ESS9e03_2",9,"3.2","23.11.2023",67935,"SK",1.4941036,1.5945859,0.42413843,0.67632514,0.00045688718,2902,24817,1,3,1,2,2,1,1,5,2,1,1,2,5,1,2,2,3,1,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",68018,"SK",2.869184,1.2695436,0.42413843,0.5384622,0.00023792018,2898,24774,5,2,6,3,2,5,2,5,5,2,2,5,6,5,1,2,5,5,5,3,5
"ESS9e03_2",9,"3.2","23.11.2023",68085,"SK",1.8133062,1.3441231,0.42413843,0.5700943,0.00037645973,2910,24886,3,3,3,3,2,4,3,3,3,2,4,3,3,3,3,3,3,1,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",68144,"SK",0.5401382,0.5244509,0.42413843,0.22243978,0.0012638188,2884,24908,4,2,4,4,5,4,3,6,6,5,5,5,4,4,3,3,5,3,6,4,5
"ESS9e03_2",9,"3.2","23.11.2023",68167,"SK",0.48809174,0.33550072,0.42413843,0.14229874,0.001398583,2909,24881,2,1,2,2,5,1,5,5,2,1,2,1,2,2,2,1,5,5,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",68450,"SK",1.6898613,1.1609557,0.42413843,0.49240592,0.00040396024,2897,24771,3,1,1,3,3,3,3,3,3,1,1,3,3,2,2,2,6,3,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",68586,"SK",1.0563496,0.6683029,0.42413843,0.28345293,0.0006462224,2887,24927,4,5,4,4,4,2,4,5,5,4,4,2,4,4,2,3,5,3,4,2,3
"ESS9e03_2",9,"3.2","23.11.2023",68726,"SK",0.7760935,1.4663296,0.42413843,0.6219267,0.00087958056,2902,24818,4,2,3,2,4,4,2,5,3,2,3,3,5,4,5,4,2,3,3,2,4
"ESS9e03_2",9,"3.2","23.11.2023",68776,"SK",0.42076722,0.18617925,0.42413843,0.078965776,0.001622362,2896,24762,3,2,2,3,3,1,2,4,2,3,2,3,8,2,2,4,3,4,1,4,2
"ESS9e03_2",9,"3.2","23.11.2023",68778,"SK",2.0912135,1.5993106,0.42413843,0.6783291,0.0003264309,2898,24775,3,3,2,3,3,4,3,2,2,3,4,4,2,2,2,2,4,3,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",68780,"SK",1.644277,1.1733354,0.42413843,0.49765664,0.00041515924,2902,24813,2,1,2,3,4,2,2,2,4,2,3,2,2,3,5,2,3,2,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",68863,"SK",0.84153444,0.3723585,0.42413843,0.15793155,0.000811181,2896,24762,3,2,3,3,3,1,3,8,2,4,2,3,3,2,2,3,8,3,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",69001,"SK",0.694781,1.6579826,0.42413843,0.7032141,0.0009825208,2911,24759,2,1,1,2,3,2,2,3,3,2,3,2,2,3,1,1,4,2,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",69054,"SK",1.1546019,0.9761865,0.42413843,0.4140382,0.0005912313,2895,24758,5,2,2,4,2,2,2,5,3,3,4,3,5,3,3,4,3,2,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",69117,"SK",0.694781,1.4113113,0.42413843,0.5985913,0.0009825208,2911,24759,3,2,2,4,4,3,3,3,3,3,3,2,2,2,2,2,4,4,4,3,2
"ESS9e03_2",9,"3.2","23.11.2023",69180,"SK",1.1081666,1.2117573,0.42413843,0.51395285,0.0006160055,2911,24781,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",69266,"SK",0.9357579,0.6428771,0.42413843,0.27266887,0.00072950154,2900,24807,2,2,4,5,4,1,1,6,2,2,3,2,6,2,3,1,3,4,2,5,5
"ESS9e03_2",9,"3.2","23.11.2023",69289,"SK",0.694781,1.6579826,0.42413843,0.7032141,0.0009825208,2911,24759,3,3,2,2,3,3,3,3,2,1,2,2,1,1,2,2,3,1,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",69416,"SK",0.74106723,0.79664946,0.42413843,0.33788964,0.0009211536,2904,24840,3,1,3,2,3,1,1,6,7,1,1,1,3,2,2,3,7,1,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",69539,"SK",0.89497054,0.6148555,0.42413843,0.26078385,0.0007627477,2895,24744,4,3,3,3,3,3,3,4,2,2,1,5,3,3,2,5,6,4,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",69583,"SK",0.95076776,1.0147088,0.42413843,0.43037698,0.00071798475,2902,24822,2,1,4,2,5,2,1,5,5,1,3,4,4,2,1,1,3,4,5,4,2
"ESS9e03_2",9,"3.2","23.11.2023",69636,"SK",1.1466674,0.9694786,0.42413843,0.41119313,0.00059532246,2898,24773,4,1,2,4,3,1,3,5,1,3,2,3,4,2,3,2,5,5,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",69711,"SK",0.32687977,0.22468816,0.42413843,0.09529888,0.0020883419,2904,24842,3,3,2,2,3,3,3,5,2,1,3,3,4,3,3,2,2,4,2,4,4
"ESS9e03_2",9,"3.2","23.11.2023",69726,"SK",0.92589396,0.50193745,0.42413843,0.21289095,0.0007372732,2898,24777,3,1,2,3,4,1,2,5,2,2,2,1,4,1,2,2,3,3,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",69778,"SK",0.58467805,0.41721904,0.42413843,0.17695864,0.0011675431,2898,24779,3,4,3,4,5,2,3,6,5,3,2,2,5,3,3,2,3,5,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",69817,"SK",0.77669275,0.6540938,0.42413843,0.2774263,0.000878902,2908,24878,3,3,3,3,2,2,3,4,3,2,2,3,4,3,3,5,3,2,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",69844,"SK",0.6923247,0.73035866,0.42413843,0.30977318,0.0009860067,2904,24830,3,3,3,3,3,1,3,2,3,3,3,3,3,3,1,4,3,2,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",69871,"SK",0.49094918,0.36391872,0.42413843,0.15435192,0.0013904427,2905,24853,2,3,2,3,4,2,3,3,3,2,3,3,5,4,3,2,3,3,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",69902,"SK",0.88657796,0.63265073,0.42413843,0.2683315,0.00076996814,2899,24797,4,1,2,2,4,1,1,5,2,4,2,3,4,3,1,2,5,5,2,5,3
"ESS9e03_2",9,"3.2","23.11.2023",69975,"SK",0.47872788,0.70860314,0.42413843,0.3005458,0.0014259389,2900,24809,3,1,3,3,4,5,3,1,1,2,2,1,6,2,2,2,2,3,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",10038,"BE",0.88222027,0.97227556,0.7180754,0.69816715,0.0003968397,188,2596,4,3,2,2,3,2,3,5,3,4,1,4,2,2,2,3,2,4,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",10053,"BE",1.0476425,0.888635,0.7180754,0.6381069,0.00033417888,194,2206,3,2,1,2,3,2,1,3,2,2,2,3,3,1,2,5,2,3,1,2,1
"ESS10e03_2",10,"3.2","02.11.2023",10055,"BE",1.0877413,0.72281104,0.7180754,0.51903284,0.00032185964,198,2114,1,3,3,3,4,3,1,3,3,2,1,3,2,3,3,3,3,2,2,3,3
"ESS10e03_2",10,"3.2","02.11.2023",10062,"BE",0.90990996,1.0055653,0.7180754,0.7220717,0.00038476338,150,2645,1,1,1,1,1,1,1,7,1,2,2,1,1,1,1,2,1,1,1,1,2
"ESS10e03_2",10,"3.2","02.11.2023",10064,"BE",0.9189489,0.63870543,0.7180754,0.45863864,0.00038097877,149,2313,4,2,2,3,2,3,3,5,1,3,2,2,2,2,2,3,3,4,2,4,2
"ESS10e03_2",10,"3.2","02.11.2023",10077,"BE",0.9137402,0.7061659,0.7180754,0.5070804,0.0003831505,136,2212,3,3,2,3,4,4,5,3,3,2,2,3,4,2,2,3,3,3,3,3,3
"ESS10e03_2",10,"3.2","02.11.2023",10079,"BE",1.0793686,2.0071993,0.7180754,1.4413204,0.00032435634,197,2169,6,1,1,6,6,1,6,6,1,5,1,6,6,2,1,1,4,3,1,5,1
