"cntry","node1","node2","item1","item2","delta_R10_minus_R9","abs_delta","p_edge_raw","p_edge_holm_within_country","p_edge_holm_all_4200"
"IE","V3","V17","impfree","iprspot",0,0,1,1,1
"IE","V4","V17","impfun","iprspot",0,0,1,1,1
"IE","V6","V17","impsafe","iprspot",0,0,1,1,1
"IE","V8","V17","ipadvnt","iprspot",0,0,1,1,1
"IE","V10","V17","ipcrtiv","iprspot",0,0,1,1,1
"IE","V14","V17","iphlppl","iprspot",0,0,1,1,1
"IE","V16","V17","ipmodst","iprspot",0,0,1,1,1
"IE","V1","V18","impdiff","ipshabt",0,0,1,1,1
"IE","V2","V18","impenv","ipshabt",0,0,1,1,1
"IE","V3","V18","impfree","ipshabt",0,0,1,1,1
"IE","V4","V18","impfun","ipshabt",0,0,1,1,1
"IE","V7","V18","imptrad","ipshabt",0,0,1,1,1
"IE","V8","V18","ipadvnt","ipshabt",0,0,1,1,1
"IE","V9","V18","ipbhprp","ipshabt",0,0,1,1,1
"IE","V11","V18","ipeqopt","ipshabt",0,0,1,1,1
"IE","V12","V18","ipfrule","ipshabt",0,0,1,1,1
"IE","V14","V18","iphlppl","ipshabt",0,0,1,1,1
"IE","V15","V18","iplylfr","ipshabt",0,0,1,1,1
"IE","V16","V18","ipmodst","ipshabt",0,0,1,1,1
"IE","V1","V19","impdiff","ipstrgv",0,0,1,1,1
"IE","V4","V19","impfun","ipstrgv",0,0,1,1,1
"IE","V5","V19","imprich","ipstrgv",0,0,1,1,1
"IE","V8","V19","ipadvnt","ipstrgv",0,0,1,1,1
"IE","V10","V19","ipcrtiv","ipstrgv",0,0,1,1,1
"IE","V11","V19","ipeqopt","ipstrgv",0,0,1,1,1
"IE","V12","V19","ipfrule","ipstrgv",0,0,1,1,1
"IE","V13","V19","ipgdtim","ipstrgv",0,0,1,1,1
"IE","V18","V19","ipshabt","ipstrgv",0,0,1,1,1
"IE","V2","V20","impenv","ipsuces",0,0,1,1,1
"IE","V3","V20","impfree","ipsuces",0,0,1,1,1
"IE","V6","V20","impsafe","ipsuces",0,0,1,1,1
"IE","V7","V20","imptrad","ipsuces",0,0,1,1,1
"IE","V9","V20","ipbhprp","ipsuces",0,0,1,1,1
"IE","V11","V20","ipeqopt","ipsuces",0,0,1,1,1
"IE","V15","V20","iplylfr","ipsuces",0,0,1,1,1
"IE","V16","V20","ipmodst","ipsuces",0,0,1,1,1
"IE","V4","V21","impfun","ipudrst",0,0,1,1,1
"IE","V5","V21","imprich","ipudrst",0,0,1,1,1
"IE","V7","V21","imptrad","ipudrst",0,0,1,1,1
"IE","V8","V21","ipadvnt","ipudrst",0,0,1,1,1
"IE","V9","V21","ipbhprp","ipudrst",0,0,1,1,1
"IE","V13","V21","ipgdtim","ipudrst",0,0,1,1,1
"IE","V17","V21","iprspot","ipudrst",0,0,1,1,1
"IE","V18","V21","ipshabt","ipudrst",0,0,1,1,1
"IE","V20","V21","ipsuces","ipudrst",0,0,1,1,1
"IS","V4","V20","impfun","ipsuces",-0.174344168039397,0.174344168039397,0.001998001998002,0.41958041958042,1
"IS","V4","V13","impfun","ipgdtim",0.142689161879595,0.142689161879595,0.00599400599400599,1,1
"IS","V2","V8","impenv","ipadvnt",-0.0717150323675523,0.0717150323675523,0.020979020979021,1,1
"IS","V13","V20","ipgdtim","ipsuces",0.0569578271833397,0.0569578271833397,0.023976023976024,1,1
"IS","V4","V14","impfun","iphlppl",-0.030639250802792,0.030639250802792,0.045954045954046,1,1
"IS","V1","V10","impdiff","ipcrtiv",-0.0957466653238059,0.0957466653238059,0.048951048951049,1,1
"IS","V7","V19","imptrad","ipstrgv",0.113279844855944,0.113279844855944,0.0549450549450549,1,1
"IS","V3","V10","impfree","ipcrtiv",0.0905304485168838,0.0905304485168838,0.0679320679320679,1,1
"IS","V4","V5","impfun","imprich",0.0840333096320917,0.0840333096320917,0.0899100899100899,1,1
"IS","V12","V17","ipfrule","iprspot",0.0885077185780463,0.0885077185780463,0.0969030969030969,1,1
"IS","V14","V16","iphlppl","ipmodst",-0.0264009800864349,0.0264009800864349,0.105894105894106,1,1
"IS","V1","V13","impdiff","ipgdtim",-0.0869649490966669,0.0869649490966669,0.107892107892108,1,1
"IS","V6","V7","impsafe","imptrad",0.100733207581239,0.100733207581239,0.114885114885115,1,1
"IS","V10","V14","ipcrtiv","iphlppl",-0.0407579610236682,0.0407579610236682,0.118881118881119,1,1
"IS","V9","V19","ipbhprp","ipstrgv",-0.066693537647767,0.066693537647767,0.125874125874126,1,1
"IS","V5","V8","imprich","ipadvnt",0.0631472867234257,0.0631472867234257,0.148851148851149,1,1
"IS","V6","V12","impsafe","ipfrule",-0.0830371601256362,0.0830371601256362,0.174825174825175,1,1
"IS","V4","V18","impfun","ipshabt",0.059928924769592,0.059928924769592,0.175824175824176,1,1
"IS","V1","V8","impdiff","ipadvnt",0.0634180639498826,0.0634180639498826,0.177822177822178,1,1
"IS","V12","V19","ipfrule","ipstrgv",0.0922123468150154,0.0922123468150154,0.187812187812188,1,1
"IS","V9","V12","ipbhprp","ipfrule",0.0669654163378453,0.0669654163378453,0.195804195804196,1,1
"IS","V4","V8","impfun","ipadvnt",-0.0694306966811762,0.0694306966811762,0.196803196803197,1,1
"IS","V14","V21","iphlppl","ipudrst",0.0684748377553713,0.0684748377553713,0.206793206793207,1,1
"IS","V2","V14","impenv","iphlppl",0.0661287149175023,0.0661287149175023,0.20979020979021,1,1
"IS","V15","V19","iplylfr","ipstrgv",-0.0330256899513596,0.0330256899513596,0.212787212787213,1,1
"IS","V5","V17","imprich","iprspot",0.0304767036019263,0.0304767036019263,0.21978021978022,1,1
"IS","V9","V17","ipbhprp","iprspot",-0.0611325636812396,0.0611325636812396,0.234765234765235,1,1
"IS","V3","V17","impfree","iprspot",0.0431291793861795,0.0431291793861795,0.241758241758242,1,1
"IS","V5","V20","imprich","ipsuces",0.0620856302454042,0.0620856302454042,0.244755244755245,1,1
"IS","V17","V20","iprspot","ipsuces",-0.0583290259749909,0.0583290259749909,0.260739260739261,1,1
"IS","V7","V9","imptrad","ipbhprp",-0.0590865973779966,0.0590865973779966,0.270729270729271,1,1
"IS","V1","V2","impdiff","impenv",0.057712897841486,0.057712897841486,0.280719280719281,1,1
"IS","V16","V21","ipmodst","ipudrst",-0.0667074781210082,0.0667074781210082,0.300699300699301,1,1
"IS","V2","V5","impenv","imprich",-0.0829857387852744,0.0829857387852744,0.306693306693307,1,1
"IS","V2","V21","impenv","ipudrst",-0.0388797427351244,0.0388797427351244,0.331668331668332,1,1
"IS","V11","V21","ipeqopt","ipudrst",-0.0532216732256612,0.0532216732256612,0.34965034965035,1,1
"IS","V11","V19","ipeqopt","ipstrgv",0.0501978918219614,0.0501978918219614,0.354645354645355,1,1
"IS","V18","V20","ipshabt","ipsuces",-0.039548168420077,0.039548168420077,0.355644355644356,1,1
"IS","V15","V21","iplylfr","ipudrst",-0.0515210480037223,0.0515210480037223,0.360639360639361,1,1
"IS","V15","V17","iplylfr","iprspot",-0.0288588713709186,0.0288588713709186,0.363636363636364,1,1
"IS","V16","V19","ipmodst","ipstrgv",0.054567190594658,0.054567190594658,0.367632367632368,1,1
"IS","V3","V13","impfree","ipgdtim",0.042694341077775,0.042694341077775,0.405594405594406,1,1
"IS","V2","V10","impenv","ipcrtiv",-0.0496625132282305,0.0496625132282305,0.407592407592408,1,1
"IS","V13","V21","ipgdtim","ipudrst",0.04162931732678,0.04162931732678,0.415584415584416,1,1
"IS","V14","V15","iphlppl","iplylfr",0.0508976493779852,0.0508976493779852,0.420579420579421,1,1
"IS","V13","V15","ipgdtim","iplylfr",0.0450824864230792,0.0450824864230792,0.443556443556444,1,1
"IS","V11","V15","ipeqopt","iplylfr",0.0488010034237826,0.0488010034237826,0.452547452547453,1,1
"IS","V11","V14","ipeqopt","iphlppl",-0.0415101779841006,0.0415101779841006,0.467532467532468,1,1
"IS","V2","V19","impenv","ipstrgv",0.0403163050710474,0.0403163050710474,0.510489510489511,1,1
"IS","V3","V14","impfree","iphlppl",-0.0308200358878339,0.0308200358878339,0.520479520479521,1,1
"IS","V17","V18","iprspot","ipshabt",-0.0333168626678444,0.0333168626678444,0.55044955044955,1,1
"IS","V6","V16","impsafe","ipmodst",0.0454297199854647,0.0454297199854647,0.559440559440559,1,1
"IS","V8","V20","ipadvnt","ipsuces",0.0256974082194356,0.0256974082194356,0.591408591408591,1,1
"IS","V5","V18","imprich","ipshabt",0.0535721524119145,0.0535721524119145,0.656343656343656,1,1
"IS","V6","V9","impsafe","ipbhprp",-0.0223257230221794,0.0223257230221794,0.661338661338661,1,1
"IS","V3","V8","impfree","ipadvnt",-0.0185347245459946,0.0185347245459946,0.719280719280719,1,1
"IS","V12","V16","ipfrule","ipmodst",0.0311667196822473,0.0311667196822473,0.726273726273726,1,1
"IS","V9","V16","ipbhprp","ipmodst",0.0174778492353836,0.0174778492353836,0.728271728271728,1,1
"IS","V6","V8","impsafe","ipadvnt",0.0120835693368185,0.0120835693368185,0.837162837162837,1,1
"IS","V1","V4","impdiff","impfun",0.0110292980744379,0.0110292980744379,0.838161838161838,1,1
"IS","V8","V10","ipadvnt","ipcrtiv",0.0101733273555702,0.0101733273555702,0.848151848151848,1,1
"IS","V2","V11","impenv","ipeqopt",0.0107308855766136,0.0107308855766136,0.848151848151848,1,1
"IS","V10","V11","ipcrtiv","ipeqopt",-0.00592186973916245,0.00592186973916245,0.903096903096903,1,1
"IS","V8","V13","ipadvnt","ipgdtim",-0.00477794085458264,0.00477794085458264,0.938061938061938,1,1
"IS","V13","V14","ipgdtim","iphlppl",0.00329844608530944,0.00329844608530944,0.953046953046953,1,1
"IS","V7","V12","imptrad","ipfrule",-0.00174201263880033,0.00174201263880033,0.972027972027972,1,1
"IS","V6","V19","impsafe","ipstrgv",-0.000160001582843627,0.000160001582843627,0.997002997002997,1,1
"IS","V1","V3","impdiff","impfree",0,0,1,1,1
"IS","V2","V3","impenv","impfree",0,0,1,1,1
"IS","V2","V4","impenv","impfun",0,0,1,1,1
"IS","V3","V4","impfree","impfun",0,0,1,1,1
"IS","V1","V5","impdiff","imprich",0,0,1,1,1
"IS","V3","V5","impfree","imprich",0,0,1,1,1
"IS","V1","V6","impdiff","impsafe",0,0,1,1,1
"IS","V2","V6","impenv","impsafe",0,0,1,1,1
"IS","V3","V6","impfree","impsafe",0,0,1,1,1
"IS","V4","V6","impfun","impsafe",0,0,1,1,1
"IS","V5","V6","imprich","impsafe",0,0,1,1,1
"IS","V1","V7","impdiff","imptrad",0,0,1,1,1
"IS","V2","V7","impenv","imptrad",0,0,1,1,1
"IS","V3","V7","impfree","imptrad",0,0,1,1,1
"IS","V4","V7","impfun","imptrad",0,0,1,1,1
"IS","V5","V7","imprich","imptrad",0,0,1,1,1
"IS","V7","V8","imptrad","ipadvnt",0,0,1,1,1
"IS","V1","V9","impdiff","ipbhprp",0,0,1,1,1
"IS","V2","V9","impenv","ipbhprp",0,0,1,1,1
"IS","V3","V9","impfree","ipbhprp",0,0,1,1,1
"IS","V4","V9","impfun","ipbhprp",0,0,1,1,1
"IS","V5","V9","imprich","ipbhprp",0,0,1,1,1
"IS","V8","V9","ipadvnt","ipbhprp",0,0,1,1,1
"IS","V4","V10","impfun","ipcrtiv",0,0,1,1,1
"IS","V5","V10","imprich","ipcrtiv",0,0,1,1,1
"IS","V6","V10","impsafe","ipcrtiv",0,0,1,1,1
"IS","V7","V10","imptrad","ipcrtiv",0,0,1,1,1
"IS","V9","V10","ipbhprp","ipcrtiv",0,0,1,1,1
"IS","V1","V11","impdiff","ipeqopt",0,0,1,1,1
"IS","V3","V11","impfree","ipeqopt",0,0,1,1,1
"IS","V4","V11","impfun","ipeqopt",0,0,1,1,1
"IS","V5","V11","imprich","ipeqopt",0,0,1,1,1
"IS","V6","V11","impsafe","ipeqopt",0,0,1,1,1
"IS","V7","V11","imptrad","ipeqopt",0,0,1,1,1
"IS","V8","V11","ipadvnt","ipeqopt",0,0,1,1,1
"IS","V9","V11","ipbhprp","ipeqopt",0,0,1,1,1
"IS","V1","V12","impdiff","ipfrule",0,0,1,1,1
"IS","V2","V12","impenv","ipfrule",0,0,1,1,1
"IS","V3","V12","impfree","ipfrule",0,0,1,1,1
"IS","V4","V12","impfun","ipfrule",0,0,1,1,1
"IS","V5","V12","imprich","ipfrule",0,0,1,1,1
"IS","V8","V12","ipadvnt","ipfrule",0,0,1,1,1
"IS","V10","V12","ipcrtiv","ipfrule",0,0,1,1,1
"IS","V11","V12","ipeqopt","ipfrule",0,0,1,1,1
"IS","V2","V13","impenv","ipgdtim",0,0,1,1,1
"IS","V5","V13","imprich","ipgdtim",0,0,1,1,1
"IS","V6","V13","impsafe","ipgdtim",0,0,1,1,1
"IS","V7","V13","imptrad","ipgdtim",0,0,1,1,1
"IS","V9","V13","ipbhprp","ipgdtim",0,0,1,1,1
"IS","V10","V13","ipcrtiv","ipgdtim",0,0,1,1,1
"IS","V11","V13","ipeqopt","ipgdtim",0,0,1,1,1
"IS","V12","V13","ipfrule","ipgdtim",0,0,1,1,1
"IS","V1","V14","impdiff","iphlppl",0,0,1,1,1
"IS","V5","V14","imprich","iphlppl",0,0,1,1,1
"IS","V6","V14","impsafe","iphlppl",0,0,1,1,1
"IS","V7","V14","imptrad","iphlppl",0,0,1,1,1
"IS","V8","V14","ipadvnt","iphlppl",0,0,1,1,1
"IS","V9","V14","ipbhprp","iphlppl",0,0,1,1,1
"IS","V12","V14","ipfrule","iphlppl",0,0,1,1,1
"IS","V1","V15","impdiff","iplylfr",0,0,1,1,1
"IS","V2","V15","impenv","iplylfr",0,0,1,1,1
"IS","V3","V15","impfree","iplylfr",0,0,1,1,1
"IS","V4","V15","impfun","iplylfr",0,0,1,1,1
"IS","V5","V15","imprich","iplylfr",0,0,1,1,1
"IS","V6","V15","impsafe","iplylfr",0,0,1,1,1
"IS","V7","V15","imptrad","iplylfr",0,0,1,1,1
"IS","V8","V15","ipadvnt","iplylfr",0,0,1,1,1
"IS","V9","V15","ipbhprp","iplylfr",0,0,1,1,1
"IS","V10","V15","ipcrtiv","iplylfr",0,0,1,1,1
"IS","V12","V15","ipfrule","iplylfr",0,0,1,1,1
"IS","V1","V16","impdiff","ipmodst",0,0,1,1,1
"IS","V2","V16","impenv","ipmodst",0,0,1,1,1
"IS","V3","V16","impfree","ipmodst",0,0,1,1,1
"IS","V4","V16","impfun","ipmodst",0,0,1,1,1
"IS","V5","V16","imprich","ipmodst",0,0,1,1,1
"IS","V7","V16","imptrad","ipmodst",0,0,1,1,1
"IS","V8","V16","ipadvnt","ipmodst",0,0,1,1,1
"IS","V10","V16","ipcrtiv","ipmodst",0,0,1,1,1
"IS","V11","V16","ipeqopt","ipmodst",0,0,1,1,1
"IS","V13","V16","ipgdtim","ipmodst",0,0,1,1,1
"IS","V15","V16","iplylfr","ipmodst",0,0,1,1,1
"IS","V1","V17","impdiff","iprspot",0,0,1,1,1
"IS","V2","V17","impenv","iprspot",0,0,1,1,1
"IS","V4","V17","impfun","iprspot",0,0,1,1,1
"IS","V6","V17","impsafe","iprspot",0,0,1,1,1
"IS","V7","V17","imptrad","iprspot",0,0,1,1,1
"IS","V8","V17","ipadvnt","iprspot",0,0,1,1,1
"IS","V10","V17","ipcrtiv","iprspot",0,0,1,1,1
"IS","V11","V17","ipeqopt","iprspot",0,0,1,1,1
"IS","V13","V17","ipgdtim","iprspot",0,0,1,1,1
"IS","V14","V17","iphlppl","iprspot",0,0,1,1,1
"IS","V16","V17","ipmodst","iprspot",0,0,1,1,1
"IS","V1","V18","impdiff","ipshabt",0,0,1,1,1
"IS","V2","V18","impenv","ipshabt",0,0,1,1,1
"IS","V3","V18","impfree","ipshabt",0,0,1,1,1
"IS","V6","V18","impsafe","ipshabt",0,0,1,1,1
"IS","V7","V18","imptrad","ipshabt",0,0,1,1,1
"IS","V8","V18","ipadvnt","ipshabt",0,0,1,1,1
"IS","V9","V18","ipbhprp","ipshabt",0,0,1,1,1
"IS","V10","V18","ipcrtiv","ipshabt",0,0,1,1,1
"IS","V11","V18","ipeqopt","ipshabt",0,0,1,1,1
"IS","V12","V18","ipfrule","ipshabt",0,0,1,1,1
"IS","V13","V18","ipgdtim","ipshabt",0,0,1,1,1
"IS","V14","V18","iphlppl","ipshabt",0,0,1,1,1
"IS","V15","V18","iplylfr","ipshabt",0,0,1,1,1
"IS","V16","V18","ipmodst","ipshabt",0,0,1,1,1
"IS","V1","V19","impdiff","ipstrgv",0,0,1,1,1
"IS","V3","V19","impfree","ipstrgv",0,0,1,1,1
"IS","V4","V19","impfun","ipstrgv",0,0,1,1,1
"IS","V5","V19","imprich","ipstrgv",0,0,1,1,1
"IS","V8","V19","ipadvnt","ipstrgv",0,0,1,1,1
"IS","V10","V19","ipcrtiv","ipstrgv",0,0,1,1,1
"IS","V13","V19","ipgdtim","ipstrgv",0,0,1,1,1
"IS","V14","V19","iphlppl","ipstrgv",0,0,1,1,1
"IS","V17","V19","iprspot","ipstrgv",0,0,1,1,1
"IS","V18","V19","ipshabt","ipstrgv",0,0,1,1,1
"IS","V1","V20","impdiff","ipsuces",0,0,1,1,1
"IS","V2","V20","impenv","ipsuces",0,0,1,1,1
"IS","V3","V20","impfree","ipsuces",0,0,1,1,1
"IS","V6","V20","impsafe","ipsuces",0,0,1,1,1
"IS","V7","V20","imptrad","ipsuces",0,0,1,1,1
"IS","V9","V20","ipbhprp","ipsuces",0,0,1,1,1
"IS","V10","V20","ipcrtiv","ipsuces",0,0,1,1,1
"IS","V11","V20","ipeqopt","ipsuces",0,0,1,1,1
"IS","V12","V20","ipfrule","ipsuces",0,0,1,1,1
"IS","V14","V20","iphlppl","ipsuces",0,0,1,1,1
"IS","V15","V20","iplylfr","ipsuces",0,0,1,1,1
"IS","V16","V20","ipmodst","ipsuces",0,0,1,1,1
"IS","V19","V20","ipstrgv","ipsuces",0,0,1,1,1
"IS","V1","V21","impdiff","ipudrst",0,0,1,1,1
"IS","V3","V21","impfree","ipudrst",0,0,1,1,1
"IS","V4","V21","impfun","ipudrst",0,0,1,1,1
"IS","V5","V21","imprich","ipudrst",0,0,1,1,1
"IS","V6","V21","impsafe","ipudrst",0,0,1,1,1
"IS","V7","V21","imptrad","ipudrst",0,0,1,1,1
"IS","V8","V21","ipadvnt","ipudrst",0,0,1,1,1
"IS","V9","V21","ipbhprp","ipudrst",0,0,1,1,1
"IS","V10","V21","ipcrtiv","ipudrst",0,0,1,1,1
"IS","V12","V21","ipfrule","ipudrst",0,0,1,1,1
"IS","V17","V21","iprspot","ipudrst",0,0,1,1,1
"IS","V18","V21","ipshabt","ipudrst",0,0,1,1,1
"IS","V19","V21","ipstrgv","ipudrst",0,0,1,1,1
"IS","V20","V21","ipsuces","ipudrst",0,0,1,1,1
"IT","V4","V17","impfun","iprspot",-0.0499265061317498,0.0499265061317498,0.000999000999000999,0.20979020979021,1
"IT","V5","V15","imprich","iplylfr",0.0277630854361493,0.0277630854361493,0.001998001998002,0.417582417582418,1
"IT","V10","V17","ipcrtiv","iprspot",0.0831784799805321,0.0831784799805321,0.002997002997003,0.623376623376623,1
"IT","V10","V14","ipcrtiv","iphlppl",-0.0350119735641982,0.0350119735641982,0.00599400599400599,1,1
"IT","V9","V17","ipbhprp","iprspot",-0.0879808325330706,0.0879808325330706,0.00699300699300699,1,1
"IT","V4","V21","impfun","ipudrst",0.0356683926987389,0.0356683926987389,0.00699300699300699,1,1
"IT","V11","V17","ipeqopt","iprspot",-0.0892994782034867,0.0892994782034867,0.00899100899100899,1,1
"IT","V5","V8","imprich","ipadvnt",-0.0810825370952957,0.0810825370952957,0.00999000999000999,1,1
"IT","V6","V19","impsafe","ipstrgv",-0.0804611021029201,0.0804611021029201,0.00999000999000999,1,1
"IT","V1","V11","impdiff","ipeqopt",0.0477591296177236,0.0477591296177236,0.012987012987013,1,1
"IT","V1","V21","impdiff","ipudrst",-0.0759424887928113,0.0759424887928113,0.012987012987013,1,1
"IT","V12","V14","ipfrule","iphlppl",-0.0336119996921119,0.0336119996921119,0.013986013986014,1,1
"IT","V5","V21","imprich","ipudrst",0.0562969548580192,0.0562969548580192,0.013986013986014,1,1
"IT","V7","V15","imptrad","iplylfr",-0.0779557733422785,0.0779557733422785,0.014985014985015,1,1
"IT","V2","V11","impenv","ipeqopt",0.0773495422168495,0.0773495422168495,0.015984015984016,1,1
"IT","V2","V19","impenv","ipstrgv",-0.0920393447415431,0.0920393447415431,0.015984015984016,1,1
"IT","V12","V18","ipfrule","ipshabt",0.0143409831629153,0.0143409831629153,0.018981018981019,1,1
"IT","V3","V21","impfree","ipudrst",0.0406255434994689,0.0406255434994689,0.018981018981019,1,1
"IT","V5","V20","imprich","ipsuces",0.0513962422192083,0.0513962422192083,0.01998001998002,1,1
"IT","V11","V12","ipeqopt","ipfrule",-0.0242229381638287,0.0242229381638287,0.021978021978022,1,1
"IT","V11","V20","ipeqopt","ipsuces",-0.0663137664414496,0.0663137664414496,0.024975024975025,1,1
"IT","V7","V17","imptrad","iprspot",0.0734446286000095,0.0734446286000095,0.027972027972028,1,1
"IT","V11","V18","ipeqopt","ipshabt",0.0865542204993053,0.0865542204993053,0.028971028971029,1,1
"IT","V5","V17","imprich","iprspot",-0.0720161724026477,0.0720161724026477,0.031968031968032,1,1
"IT","V4","V5","impfun","imprich",0.0330458717303397,0.0330458717303397,0.032967032967033,1,1
"IT","V3","V20","impfree","ipsuces",-0.0715329778868506,0.0715329778868506,0.032967032967033,1,1
"IT","V2","V7","impenv","imptrad",-0.0670736609867871,0.0670736609867871,0.035964035964036,1,1
"IT","V1","V17","impdiff","iprspot",0.0586311662844095,0.0586311662844095,0.03996003996004,1,1
"IT","V14","V20","iphlppl","ipsuces",0.0625999649587831,0.0625999649587831,0.041958041958042,1,1
"IT","V9","V12","ipbhprp","ipfrule",0.0752452546984243,0.0752452546984243,0.042957042957043,1,1
"IT","V18","V20","ipshabt","ipsuces",-0.0647514435547651,0.0647514435547651,0.045954045954046,1,1
"IT","V1","V6","impdiff","impsafe",0.0595188990110656,0.0595188990110656,0.048951048951049,1,1
"IT","V3","V11","impfree","ipeqopt",0.0610357428287898,0.0610357428287898,0.0599400599400599,1,1
"IT","V3","V13","impfree","ipgdtim",0.0515302299209696,0.0515302299209696,0.0799200799200799,1,1
"IT","V1","V15","impdiff","iplylfr",-0.0577164232047542,0.0577164232047542,0.0799200799200799,1,1
"IT","V7","V13","imptrad","ipgdtim",0.0488582490957661,0.0488582490957661,0.0849150849150849,1,1
"IT","V13","V17","ipgdtim","iprspot",-0.0400319519713803,0.0400319519713803,0.0969030969030969,1,1
"IT","V11","V21","ipeqopt","ipudrst",0.0533369891552797,0.0533369891552797,0.0979020979020979,1,1
"IT","V3","V14","impfree","iphlppl",0.0512239495231579,0.0512239495231579,0.107892107892108,1,1
"IT","V10","V15","ipcrtiv","iplylfr",0.0323373291468221,0.0323373291468221,0.115884115884116,1,1
"IT","V10","V21","ipcrtiv","ipudrst",-0.0484948799904442,0.0484948799904442,0.118881118881119,1,1
"IT","V6","V7","impsafe","imptrad",-0.049136897126057,0.049136897126057,0.125874125874126,1,1
"IT","V1","V13","impdiff","ipgdtim",-0.0460755769177421,0.0460755769177421,0.132867132867133,1,1
"IT","V7","V12","imptrad","ipfrule",0.0494530011047125,0.0494530011047125,0.141858141858142,1,1
"IT","V11","V15","ipeqopt","iplylfr",0.0459270921751687,0.0459270921751687,0.145854145854146,1,1
"IT","V6","V12","impsafe","ipfrule",0.0487404205962076,0.0487404205962076,0.146853146853147,1,1
"IT","V4","V15","impfun","iplylfr",-0.0300214600562554,0.0300214600562554,0.155844155844156,1,1
"IT","V15","V16","iplylfr","ipmodst",-0.0557534756712951,0.0557534756712951,0.161838161838162,1,1
"IT","V6","V8","impsafe","ipadvnt",-0.0436994263662085,0.0436994263662085,0.164835164835165,1,1
"IT","V14","V15","iphlppl","iplylfr",-0.0464419492101236,0.0464419492101236,0.166833166833167,1,1
"IT","V10","V20","ipcrtiv","ipsuces",-0.0448168829232102,0.0448168829232102,0.16983016983017,1,1
"IT","V7","V10","imptrad","ipcrtiv",0.0225164643681144,0.0225164643681144,0.178821178821179,1,1
"IT","V6","V18","impsafe","ipshabt",-0.0384263467979681,0.0384263467979681,0.18981018981019,1,1
"IT","V14","V16","iphlppl","ipmodst",-0.0429212377618819,0.0429212377618819,0.197802197802198,1,1
"IT","V6","V15","impsafe","iplylfr",0.0451786953845023,0.0451786953845023,0.210789210789211,1,1
"IT","V7","V19","imptrad","ipstrgv",-0.0388820978394545,0.0388820978394545,0.214785214785215,1,1
"IT","V16","V18","ipmodst","ipshabt",-0.0583558875778574,0.0583558875778574,0.224775224775225,1,1
"IT","V6","V16","impsafe","ipmodst",0.0340133539151415,0.0340133539151415,0.22977022977023,1,1
"IT","V8","V19","ipadvnt","ipstrgv",0.0299581063369484,0.0299581063369484,0.238761238761239,1,1
"IT","V10","V13","ipcrtiv","ipgdtim",-0.0412558279680823,0.0412558279680823,0.240759240759241,1,1
"IT","V12","V21","ipfrule","ipudrst",0.0362254453441133,0.0362254453441133,0.260739260739261,1,1
"IT","V2","V21","impenv","ipudrst",-0.0343927667747304,0.0343927667747304,0.276723276723277,1,1
"IT","V3","V19","impfree","ipstrgv",-0.033213032433225,0.033213032433225,0.27972027972028,1,1
"IT","V4","V13","impfun","ipgdtim",-0.0318918355847578,0.0318918355847578,0.301698301698302,1,1
"IT","V5","V7","imprich","imptrad",-0.0239501286482923,0.0239501286482923,0.302697302697303,1,1
"IT","V10","V11","ipcrtiv","ipeqopt",0.0261048249811513,0.0261048249811513,0.308691308691309,1,1
"IT","V11","V14","ipeqopt","iphlppl",0.0323485193600792,0.0323485193600792,0.313686313686314,1,1
"IT","V16","V21","ipmodst","ipudrst",0.0312240045271676,0.0312240045271676,0.315684315684316,1,1
"IT","V7","V9","imptrad","ipbhprp",-0.0316488280829974,0.0316488280829974,0.322677322677323,1,1
"IT","V2","V5","impenv","imprich",0.0455074789881586,0.0455074789881586,0.331668331668332,1,1
"IT","V3","V4","impfree","impfun",0.0413824492704027,0.0413824492704027,0.332667332667333,1,1
"IT","V2","V14","impenv","iphlppl",0.0334624685699124,0.0334624685699124,0.342657342657343,1,1
"IT","V2","V15","impenv","iplylfr",-0.0295419434979953,0.0295419434979953,0.351648351648352,1,1
"IT","V17","V18","iprspot","ipshabt",0.0306485454259123,0.0306485454259123,0.354645354645355,1,1
"IT","V14","V21","iphlppl","ipudrst",0.0302748714912066,0.0302748714912066,0.363636363636364,1,1
"IT","V6","V9","impsafe","ipbhprp",-0.0310157323607531,0.0310157323607531,0.373626373626374,1,1
"IT","V13","V20","ipgdtim","ipsuces",0.0271067064156695,0.0271067064156695,0.377622377622378,1,1
"IT","V9","V20","ipbhprp","ipsuces",-0.042146877349965,0.042146877349965,0.380619380619381,1,1
"IT","V8","V13","ipadvnt","ipgdtim",-0.0286018855118928,0.0286018855118928,0.395604395604396,1,1
"IT","V3","V6","impfree","impsafe",0.0293963410601317,0.0293963410601317,0.397602397602398,1,1
"IT","V4","V10","impfun","ipcrtiv",0.0367529725001994,0.0367529725001994,0.400599400599401,1,1
"IT","V5","V13","imprich","ipgdtim",-0.0266696684717722,0.0266696684717722,0.402597402597403,1,1
"IT","V2","V20","impenv","ipsuces",0.0248377379950788,0.0248377379950788,0.417582417582418,1,1
"IT","V8","V16","ipadvnt","ipmodst",-0.0283115026612146,0.0283115026612146,0.435564435564436,1,1
"IT","V1","V20","impdiff","ipsuces",0.0269881233793704,0.0269881233793704,0.435564435564436,1,1
"IT","V15","V21","iplylfr","ipudrst",0.023843917067044,0.023843917067044,0.43956043956044,1,1
